Startup name,Region,Industry,Funding Rounds,Funding Amount (M USD),Valuation (M USD),Revenue (M USD),Employees,Market Share (%),Profitable,Exit Status,years
Startup_1499,Africa,E-commerce,5,7.66,31.07,19.65,305,50.94,1,Acquired,12
Startup_1500,Africa,AI,1,18.93,23.9,7.91,486,4.7,1,Operating,10
Startup_1501,Europe,Biotech,5,29.84,22.67,10.51,252,20.71,1,Operating,9
Startup_1502,Africa,E-commerce,4,3.33,27.35,9.08,230,13.41,0,Operating,9
Startup_1503,Asia,Biotech,3,17.96,92.47,1.85,40,13.07,0,IPO,1
Startup_1504,USA,Edtech,4,10.98,32.94,0.39,438,28.48,0,Operating,9
Startup_1505,Africa,Biotech,3,39.61,18.87,2.79,314,13.48,1,IPO,4
Startup_1506,USA,AI,3,59.64,10.06,46.99,455,16.99,0,Acquired,13
Startup_1507,Europe,SaaS,6,22.7,16.61,5.41,43,14.69,1,Acquired,7
Startup_1508,USA,SaaS,2,17.82,31.06,25.91,394,8.85,1,Closed,8
Startup_1509,Europe,Biotech,4,30.31,39.68,3.01,325,30.68,0,Acquired,11
Startup_1510,Asia,SaaS,6,13.7,48.58,12.57,493,4.81,0,Acquired,12
Startup_1511,Europe,SaaS,5,1.14,3.7,0.26,16,8.74,0,Closed,2
Startup_1512,Europe,Healthtech,1,24.15,47.49,0.13,491,13.28,0,Closed,2
Startup_1513,South America,Edtech,4,17.37,21.69,6.27,258,18.54,0,Operating,3
Startup_1514,Africa,AI,4,3.28,14.85,10.47,5,11.86,1,Acquired,13
Startup_1515,Africa,AI,1,4.79,20.1,32.77,88,27.53,0,IPO,3
Startup_1516,Asia,SaaS,2,5.24,76.73,0.3,168,39.22,1,IPO,9
Startup_1517,Asia,Fintech,1,26.37,81.3,44.12,170,7.63,0,Acquired,4
Startup_1518,Africa,AI,1,14.61,5.48,6.38,436,7.26,1,Closed,6
Startup_1519,South America,Edtech,0,0.98,34.13,14.54,435,39.65,0,Operating,14
Startup_1520,Africa,E-commerce,2,36.4,37.7,10.39,263,21.33,0,Operating,12
Startup_1521,South America,Edtech,3,20.71,1.53,2.85,182,5.87,1,Closed,9
Startup_1522,Asia,SaaS,1,26.42,63.13,4.04,439,35.46,0,Operating,4
Startup_1523,USA,SaaS,5,55.43,22.85,8.94,177,11.93,0,IPO,6
Startup_1524,Asia,Healthtech,4,6.03,27.06,1.01,152,29.59,0,IPO,1
Startup_1525,Asia,Biotech,2,17.81,47.07,14.9,242,12.91,1,Acquired,13
Startup_1526,Europe,AI,4,28.55,31.64,16.07,178,17.48,0,Closed,13
Startup_1527,Europe,Biotech,4,14.38,68.91,17.18,332,21.91,0,Acquired,7
Startup_1528,Europe,Biotech,5,13.31,45.3,18.88,143,7.06,1,Acquired,4
Startup_1529,Europe,AI,4,52.82,12.81,11.68,368,32.98,1,Operating,14
Startup_1530,South America,AI,3,5.58,102.2,13.62,444,18.47,0,Operating,13
Startup_1531,Africa,SaaS,2,21.16,12.15,8.88,389,4.18,0,Operating,3
Startup_1532,USA,AI,3,70.32,62.51,2.57,34,36.43,0,IPO,14
Startup_1533,Asia,Fintech,2,4.97,78.56,0.87,64,19.06,0,Operating,1
Startup_1534,South America,Fintech,3,12.41,58.28,1.97,429,20.55,0,IPO,5
Startup_1535,USA,E-commerce,2,74.13,27.39,2.15,184,26.15,1,Operating,10
Startup_1536,South America,AI,3,0.73,105.17,14.18,466,37.83,0,Operating,0
Startup_1537,South America,Healthtech,2,19.88,19.85,29.52,24,18.04,0,Operating,12
Startup_1538,Asia,E-commerce,3,10.37,58.09,16.84,114,29.87,1,IPO,14
Startup_1539,Africa,SaaS,4,29.49,105.05,48.54,290,18.66,1,IPO,10
Startup_1540,Europe,AI,2,7.81,8.45,0.45,305,13.69,0,IPO,2
Startup_1541,Africa,Fintech,3,9.33,52.87,0.33,208,4.44,0,Acquired,8
Startup_1542,Asia,Healthtech,0,14.5,115.61,11.51,272,18.42,1,Operating,1
Startup_1543,Asia,E-commerce,2,8.49,5.44,0.26,376,27.69,0,IPO,9
Startup_1544,Asia,Healthtech,4,6.01,7.88,22.14,299,32.71,1,Operating,8
Startup_1545,USA,AI,5,8.78,23.76,6.39,70,9.44,0,Operating,2
Startup_1546,Africa,Edtech,3,47.71,258.46,25.82,219,21.44,0,Operating,13
Startup_1547,Africa,Healthtech,4,8.39,12.68,2.87,382,8.28,1,Closed,6
Startup_1548,South America,Healthtech,2,45.94,19.63,10.28,463,21.46,1,Operating,2
Startup_1549,South America,SaaS,4,4.59,90.12,12.01,180,12.83,1,IPO,12
Startup_1550,South America,Fintech,2,22.31,7.01,3.39,273,5.12,1,Closed,6
Startup_1551,Asia,AI,2,27.33,278.72,4.58,322,14.82,1,Operating,4
Startup_1552,Africa,Healthtech,2,2.36,67.14,8.02,22,6.48,1,IPO,6
Startup_1553,Asia,AI,2,15.7,159.92,4.84,151,20.35,0,Closed,7
Startup_1554,USA,Fintech,3,0.26,7.8,6.76,159,12.07,0,Operating,6
Startup_1555,South America,SaaS,2,52.68,13.23,6.09,399,18.19,1,Operating,8
Startup_1556,Asia,AI,3,14.86,23.16,10.97,34,5.63,0,IPO,8
Startup_1557,Asia,Biotech,0,0.75,2.62,0.85,133,22.71,0,Operating,7
Startup_1558,USA,Fintech,6,22.99,3.13,31.38,465,8.95,1,IPO,12
Startup_1559,Europe,Fintech,6,43.38,117.08,1.09,447,13.91,0,Operating,7
Startup_1560,Africa,E-commerce,0,26.75,2.18,4.13,140,5.1,0,Operating,1
Startup_1561,Europe,SaaS,4,2.87,69.31,0.09,67,15.89,0,Acquired,0
Startup_1562,South America,SaaS,3,15.53,63.23,16.93,154,13.34,0,Acquired,9
Startup_1563,Asia,Biotech,5,26.42,3.78,1.19,152,8.66,0,Operating,13
Startup_1564,USA,AI,1,32.25,10.39,3.26,338,11.35,0,Operating,3
Startup_1565,USA,Edtech,1,0.32,30.33,6.01,146,16.19,0,Acquired,11
Startup_1566,Africa,Biotech,4,6.67,51.31,18.58,340,19.32,0,Acquired,12
Startup_1567,Europe,E-commerce,6,43.19,113.09,14.58,151,23.4,0,Operating,1
Startup_1568,Africa,SaaS,2,5.98,37.42,1.62,299,11.48,0,Closed,7
Startup_1569,Asia,Fintech,3,12.79,137.73,5.92,384,21.01,1,Operating,1
Startup_1570,Africa,SaaS,1,23.86,10.55,4.05,97,10.69,1,Operating,7
Startup_1571,USA,Biotech,4,84.81,48.75,29.66,298,18.62,1,IPO,2
Startup_1572,USA,Edtech,3,11.1,93.1,19.36,461,14.28,0,Closed,13
Startup_1573,South America,Healthtech,4,14.01,13.28,1.63,310,13.04,0,IPO,1
Startup_1574,South America,Healthtech,1,16.36,77.69,5.61,394,24.35,0,Operating,2
Startup_1575,Asia,SaaS,4,5.34,25.57,5.88,30,13.38,1,Operating,9
Startup_1576,Europe,SaaS,3,9.2,394.32,32.42,181,4.03,1,Operating,10
Startup_1577,Africa,E-commerce,4,11.4,4.8,15.86,104,3.55,0,IPO,5
Startup_1578,Asia,SaaS,2,0.39,40.29,16.56,24,17.79,0,IPO,1
Startup_1579,South America,Edtech,2,0.15,76.4,4.59,365,15.26,0,Closed,12
Startup_1580,Africa,SaaS,1,5.08,56.38,11.89,157,10.73,1,Acquired,9
Startup_1581,South America,AI,1,14.36,35.22,3.86,140,24.54,0,Operating,7
Startup_1582,Africa,Biotech,2,62.33,35.99,17.4,115,17.72,1,Operating,13
Startup_1583,Europe,Edtech,2,71.95,26.0,32.21,108,12.11,0,Acquired,2
Startup_1584,Asia,E-commerce,2,20.84,20.95,9.42,415,42.18,0,Operating,8
Startup_1585,Africa,AI,5,35.09,45.03,7.52,132,5.99,0,Operating,5
Startup_1586,USA,AI,2,46.19,68.99,20.6,25,30.51,0,Operating,8
Startup_1587,USA,Biotech,4,36.54,16.37,23.54,207,10.07,1,Operating,0
Startup_1588,Africa,Healthtech,4,15.69,146.51,0.95,471,8.2,0,Acquired,2
Startup_1589,Africa,Edtech,1,24.36,22.69,11.95,401,13.45,0,Closed,10
Startup_1590,Africa,Biotech,3,0.07,28.46,9.9,179,22.03,0,Acquired,14
Startup_1591,USA,AI,2,20.89,26.48,2.36,393,28.88,0,Operating,6
Startup_1592,USA,E-commerce,6,11.1,5.9,1.33,94,14.23,0,IPO,2
Startup_1593,Africa,Biotech,2,20.7,6.16,3.36,75,9.85,1,Operating,13
Startup_1594,South America,Healthtech,3,23.71,79.3,1.85,145,0.15,0,IPO,8
Startup_1595,South America,AI,2,2.06,24.01,2.78,244,10.11,0,Operating,11
Startup_1596,Europe,Biotech,3,41.52,12.17,24.96,92,32.82,1,Operating,5
Startup_1597,Asia,Edtech,3,3.87,61.5,24.8,372,13.02,0,Acquired,6
Startup_1598,South America,Healthtech,1,0.21,160.62,2.92,156,30.44,0,IPO,3
Startup_1599,USA,Edtech,5,11.23,138.07,2.26,230,15.3,0,Acquired,12
Startup_1600,South America,Edtech,5,1.88,64.26,6.06,43,33.62,1,IPO,13
Startup_1601,Europe,Edtech,1,62.46,10.64,10.91,200,24.29,0,Operating,0
Startup_1602,Europe,Biotech,0,6.68,8.37,1.48,88,11.58,0,Operating,6
Startup_1603,Asia,Healthtech,3,5.06,102.4,17.0,209,7.48,1,Acquired,2
Startup_1604,South America,Biotech,4,6.08,164.59,0.76,61,22.04,0,Operating,0
Startup_1605,USA,Biotech,5,6.66,48.69,1.2,315,43.75,0,Operating,10
Startup_1606,USA,Biotech,2,1.29,115.76,10.12,320,13.26,0,Operating,13
Startup_1607,Africa,AI,3,15.53,84.34,2.28,313,10.98,0,IPO,8
Startup_1608,USA,SaaS,1,0.36,8.36,2.6,482,35.89,1,IPO,9
Startup_1609,Asia,Fintech,5,27.47,12.61,20.9,361,2.89,1,IPO,6
Startup_1610,Asia,AI,1,29.2,3.51,4.53,155,8.15,0,Operating,1
Startup_1611,USA,Healthtech,1,10.21,32.13,25.42,176,6.14,1,Operating,7
Startup_1612,USA,Fintech,4,70.68,19.57,1.15,450,41.51,0,IPO,3
Startup_1613,Africa,Fintech,4,30.45,27.76,26.83,81,5.63,0,Operating,10
Startup_1614,USA,Fintech,1,2.63,0.44,24.62,493,16.85,0,Operating,9
Startup_1615,Africa,SaaS,3,78.09,63.87,7.76,372,10.39,0,IPO,10
Startup_1616,Africa,Biotech,3,37.3,11.19,14.2,426,13.63,1,Operating,7
Startup_1617,USA,E-commerce,10,24.35,22.96,5.75,318,9.92,1,Acquired,14
Startup_1618,Europe,Healthtech,2,21.19,25.74,14.51,379,32.15,0,Operating,6
Startup_1619,Europe,SaaS,2,18.56,3.43,2.78,369,11.07,1,Operating,8
Startup_1620,Africa,SaaS,2,92.56,22.75,23.35,402,12.99,1,IPO,2
Startup_1621,USA,E-commerce,3,13.02,115.05,15.53,168,3.84,0,Operating,11
Startup_1622,Europe,Fintech,2,3.63,111.84,13.19,445,28.12,0,Acquired,13
Startup_1623,USA,Biotech,1,6.98,1.24,16.34,60,15.44,0,Operating,8
Startup_1624,USA,E-commerce,5,9.41,1.51,4.23,173,1.8,0,Operating,12
Startup_1625,USA,E-commerce,2,7.61,45.07,2.11,393,20.26,0,Operating,7
Startup_1626,South America,SaaS,5,0.62,11.46,4.38,79,13.0,1,Operating,11
Startup_1627,USA,Healthtech,1,1.53,114.39,0.4,148,17.11,0,Operating,7
Startup_1628,South America,Edtech,4,0.1,32.97,3.15,336,9.58,1,Closed,13
Startup_1629,Africa,Biotech,7,22.73,19.71,9.35,277,31.06,0,IPO,0
Startup_1630,Europe,E-commerce,3,21.84,153.18,18.74,163,16.14,1,Operating,13
Startup_1631,Europe,Biotech,3,1.41,19.13,26.64,204,17.73,1,Acquired,7
Startup_1632,Europe,E-commerce,1,7.57,19.34,12.81,400,11.88,1,Acquired,4
Startup_1633,Europe,Fintech,4,6.65,7.14,22.24,396,3.36,1,IPO,8
Startup_1634,Europe,Biotech,7,12.09,12.57,3.44,273,22.98,0,Acquired,11
Startup_1635,Europe,Fintech,2,8.89,71.46,11.32,379,24.26,1,Closed,5
Startup_1636,Europe,SaaS,10,34.35,71.3,37.62,155,11.74,0,Acquired,1
Startup_1637,Africa,Fintech,2,42.86,24.44,9.44,265,14.71,1,Operating,0
Startup_1638,USA,Biotech,5,4.61,21.49,5.58,460,16.89,0,Acquired,5
Startup_1639,Asia,AI,0,2.58,27.1,3.05,263,44.73,1,Operating,11
Startup_1640,South America,Biotech,6,36.57,17.89,3.78,131,31.21,0,Acquired,7
Startup_1641,Asia,E-commerce,4,13.92,46.8,2.26,495,16.98,1,Operating,4
Startup_1642,Asia,Fintech,3,7.84,90.57,12.14,457,27.99,0,IPO,12
Startup_1643,USA,Healthtech,2,1.06,0.47,12.87,302,5.06,1,Operating,2
Startup_1644,USA,AI,2,18.63,137.45,15.12,302,6.54,1,Operating,10
Startup_1645,USA,SaaS,3,4.66,6.28,6.3,285,3.31,1,Acquired,9
Startup_1646,Europe,Edtech,4,0.77,114.98,1.49,100,17.81,0,Acquired,7
Startup_1647,Africa,E-commerce,3,11.77,13.3,5.48,84,31.72,1,Closed,13
Startup_1648,Europe,E-commerce,1,18.18,124.47,13.81,79,9.01,1,Operating,4
Startup_1649,Africa,Healthtech,2,3.76,77.4,19.36,156,4.15,0,Operating,13
Startup_1650,Africa,Edtech,6,21.08,15.68,0.85,109,32.03,0,Acquired,12
Startup_1651,Asia,Edtech,5,4.19,1.43,2.8,92,15.76,0,Closed,12
Startup_1652,Asia,SaaS,2,0.42,62.91,32.69,130,35.38,0,IPO,6
Startup_1653,Africa,SaaS,3,3.23,86.23,5.66,442,16.2,1,Operating,4
Startup_1654,Africa,AI,2,17.69,56.93,0.73,427,24.62,0,Operating,12
Startup_1655,Europe,E-commerce,2,20.17,24.04,2.28,320,22.47,0,Closed,9
Startup_1656,Europe,Fintech,3,40.02,6.81,17.58,385,12.25,0,Acquired,13
Startup_1657,Asia,SaaS,3,1.29,21.31,14.25,50,31.08,1,Operating,7
Startup_1658,USA,Healthtech,4,61.13,15.64,2.45,449,38.64,0,Closed,11
Startup_1659,Africa,Healthtech,5,14.76,64.2,1.07,434,10.44,0,Operating,13
Startup_1660,Europe,Healthtech,1,5.64,8.68,0.83,410,4.82,0,Closed,0
Startup_1661,Asia,Biotech,2,9.1,85.61,6.92,342,35.76,1,Operating,7
Startup_1662,Europe,SaaS,2,1.15,47.33,11.89,469,3.66,1,Closed,12
Startup_1663,Africa,SaaS,0,2.33,32.94,3.91,69,25.74,0,Operating,14
Startup_1664,Africa,Healthtech,3,42.81,22.33,0.9,144,0.52,1,Acquired,8
Startup_1665,South America,SaaS,5,2.24,35.41,6.77,91,10.9,0,Acquired,13
Startup_1666,USA,Biotech,7,1.15,38.84,2.47,268,16.74,0,Operating,8
Startup_1667,South America,Fintech,1,18.24,13.52,2.0,357,48.17,0,Operating,7
Startup_1668,Asia,Fintech,3,9.65,224.39,14.9,272,4.79,1,Operating,10
Startup_1669,Europe,AI,3,10.42,120.15,9.27,85,13.54,1,Operating,11
Startup_1670,Asia,E-commerce,4,2.56,24.78,3.78,226,17.7,0,Acquired,0
Startup_1671,Africa,Fintech,4,0.9,14.65,6.17,363,9.17,0,Operating,11
Startup_1672,South America,AI,3,40.16,18.34,2.54,239,9.43,1,Acquired,14
Startup_1673,South America,Edtech,3,9.87,196.02,8.25,81,7.03,0,Operating,13
Startup_1674,South America,E-commerce,3,2.33,26.13,14.15,448,25.4,0,Acquired,7
Startup_1675,Asia,Fintech,0,4.47,121.48,5.59,409,19.06,1,Closed,11
Startup_1676,Africa,Biotech,8,2.17,3.04,4.84,129,17.46,1,Closed,8
Startup_1677,Europe,Edtech,3,13.01,74.98,2.9,269,4.41,0,IPO,6
Startup_1678,Europe,AI,1,32.54,71.8,3.91,123,42.05,0,Operating,4
Startup_1679,Asia,Fintech,4,10.0,52.63,4.46,288,12.1,0,Operating,7
Startup_1680,South America,Fintech,4,19.35,6.46,3.75,459,19.87,0,Operating,5
Startup_1681,USA,SaaS,3,22.51,199.23,0.95,214,16.39,0,Operating,2
Startup_1682,Asia,Edtech,5,24.9,11.96,1.6,174,16.72,0,Acquired,6
Startup_1683,Asia,Fintech,4,18.6,61.84,55.83,293,9.99,0,Operating,4
Startup_1684,Africa,Healthtech,4,16.15,69.61,4.51,306,36.43,0,Acquired,9
Startup_1685,Europe,Biotech,2,13.02,71.34,16.37,324,4.76,0,IPO,14
Startup_1686,Asia,SaaS,0,12.83,87.44,12.63,411,20.46,0,Operating,8
Startup_1687,Asia,SaaS,3,8.1,226.06,8.3,441,42.79,0,Operating,10
Startup_1688,South America,Fintech,3,14.05,5.05,5.97,69,13.43,1,Acquired,6
Startup_1689,South America,Biotech,2,13.04,31.95,10.94,315,18.26,0,Closed,10
Startup_1690,USA,SaaS,3,7.7,184.13,8.78,427,20.79,1,Acquired,3
Startup_1691,Africa,E-commerce,4,7.17,106.89,13.24,196,7.66,0,IPO,6
Startup_1692,USA,Edtech,3,11.81,233.46,50.9,126,4.93,1,Operating,13
Startup_1693,South America,E-commerce,4,32.5,43.67,3.78,215,13.25,0,IPO,10
Startup_1694,Europe,AI,3,5.69,55.87,4.06,407,15.45,1,Operating,7
Startup_1695,South America,E-commerce,1,37.34,15.31,11.68,8,29.58,1,Operating,9
Startup_1696,Africa,Biotech,1,25.74,30.65,18.61,11,18.35,0,Closed,12
Startup_1697,South America,Healthtech,5,6.07,1.06,2.11,417,23.86,0,Operating,6
Startup_1698,Africa,SaaS,1,0.28,63.6,19.29,116,15.89,1,Operating,8
Startup_1699,Africa,Biotech,3,1.6,130.1,22.68,491,12.05,0,Operating,8
Startup_1700,Africa,SaaS,5,42.89,5.95,5.02,335,9.51,1,Operating,7
Startup_1701,Africa,Healthtech,2,32.89,30.29,3.1,97,17.53,1,Operating,3
Startup_1702,Africa,SaaS,4,9.55,48.8,5.12,257,6.98,1,Operating,7
Startup_1703,Europe,E-commerce,3,1.27,50.01,2.07,268,8.65,0,IPO,8
Startup_1704,USA,AI,3,33.33,18.3,0.61,305,34.75,1,Operating,0
Startup_1705,Asia,Fintech,4,5.89,1.0,15.96,461,16.56,1,Operating,14
Startup_1706,USA,Healthtech,5,61.2,109.38,8.44,265,9.31,0,Acquired,0
Startup_1707,Africa,E-commerce,3,14.8,4.81,6.81,483,14.92,1,IPO,4
Startup_1708,Europe,Biotech,3,25.12,9.78,2.41,67,22.09,1,IPO,4
Startup_1709,South America,E-commerce,2,12.39,164.56,8.04,334,10.37,0,IPO,1
Startup_1710,Europe,E-commerce,3,0.56,34.69,5.14,175,26.62,1,Closed,11
Startup_1711,Africa,Fintech,3,1.31,103.59,7.06,92,8.23,0,Acquired,13
Startup_1712,Europe,Edtech,1,74.58,113.62,0.95,149,30.16,0,Acquired,8
Startup_1713,Europe,SaaS,5,10.63,227.55,25.61,243,8.18,1,Acquired,4
Startup_1714,Africa,SaaS,6,4.05,2.08,14.45,335,20.48,0,Operating,3
Startup_1715,Europe,Biotech,1,25.48,2.72,13.52,38,5.36,1,Closed,4
Startup_1716,Asia,AI,2,42.77,10.58,8.72,348,22.3,0,Acquired,1
Startup_1717,Asia,Biotech,7,6.21,53.41,2.58,268,11.05,0,Acquired,3
Startup_1718,Europe,Edtech,4,16.93,15.19,1.09,253,11.27,0,Operating,7
Startup_1719,South America,SaaS,2,5.63,34.22,4.48,432,7.89,0,Operating,0
Startup_1720,Africa,AI,6,34.58,77.17,5.32,491,3.44,0,Operating,12
Startup_1721,Asia,Biotech,4,1.82,10.28,14.31,412,20.64,0,Operating,0
Startup_1722,South America,AI,4,9.32,16.84,1.6,134,42.08,0,Operating,7
Startup_1723,Europe,E-commerce,2,9.56,65.01,16.97,396,39.93,1,IPO,8
Startup_1724,South America,Healthtech,3,20.26,0.39,5.85,291,12.72,0,Acquired,11
Startup_1725,USA,E-commerce,4,3.93,70.81,16.09,115,15.16,1,Closed,1
Startup_1726,Asia,Fintech,5,12.89,56.39,6.83,304,9.69,0,IPO,6
Startup_1727,Europe,SaaS,4,16.06,6.94,0.53,423,16.47,0,Operating,9
Startup_1728,Africa,AI,3,44.31,13.98,9.37,62,11.13,0,Operating,8
Startup_1729,Europe,Biotech,3,14.96,0.78,5.57,260,9.1,0,Closed,9
Startup_1730,Africa,Healthtech,1,2.83,43.54,6.15,8,20.84,1,Closed,1
Startup_1731,Europe,Biotech,5,2.14,25.3,15.26,208,21.31,0,Operating,5
Startup_1732,South America,SaaS,1,51.58,27.53,2.52,123,10.83,0,Operating,0
Startup_1733,South America,AI,2,77.91,5.45,0.26,363,5.01,1,Operating,6
Startup_1734,South America,AI,0,3.66,21.72,3.37,84,13.3,0,Operating,2
Startup_1735,USA,E-commerce,5,27.83,125.66,1.69,26,22.09,0,Acquired,3
Startup_1736,Africa,Healthtech,1,5.77,3.35,4.21,213,12.33,0,Acquired,5
Startup_1737,South America,Healthtech,5,35.79,184.36,2.33,477,26.04,0,Operating,0
Startup_1738,USA,SaaS,4,2.03,94.2,1.02,190,32.76,0,Acquired,10
Startup_1739,Africa,AI,2,11.49,11.34,17.58,275,1.0,0,Operating,5
Startup_1740,Europe,Healthtech,1,18.13,61.11,2.35,152,13.05,1,Operating,8
Startup_1741,USA,Healthtech,3,38.28,4.77,4.52,291,18.68,0,Operating,2
Startup_1742,Asia,Biotech,4,38.86,8.7,0.02,246,12.6,1,Operating,6
Startup_1743,USA,SaaS,4,4.07,33.47,14.77,329,10.82,0,Operating,0
Startup_1744,USA,E-commerce,2,68.3,25.58,6.22,226,9.98,1,Acquired,14
Startup_1745,Africa,Biotech,3,20.35,84.38,20.0,186,15.31,0,Acquired,5
Startup_1746,Europe,Biotech,5,21.5,140.05,0.54,191,9.43,0,Acquired,2
Startup_1747,Asia,Edtech,5,43.96,143.07,1.79,250,18.21,0,Acquired,1
Startup_1748,South America,Fintech,1,7.72,7.95,2.98,258,7.79,0,IPO,12
Startup_1749,South America,Edtech,2,10.73,57.95,21.91,223,14.79,0,Operating,1
Startup_1750,USA,Healthtech,5,83.98,42.29,4.37,434,16.84,0,Closed,1
Startup_1751,Africa,AI,3,0.33,23.12,2.07,402,19.04,0,Closed,5
Startup_1752,Africa,Fintech,1,40.37,263.23,16.17,498,9.14,0,Acquired,7
Startup_1753,South America,Fintech,3,36.97,30.44,3.6,469,13.05,0,IPO,8
Startup_1754,Asia,AI,4,6.09,54.73,4.3,482,7.21,0,IPO,2
Startup_1755,Europe,Fintech,3,34.49,34.94,10.63,370,20.88,0,Acquired,9
Startup_1756,Asia,AI,2,8.02,5.43,4.84,136,11.46,1,Operating,3
Startup_1757,Europe,Fintech,2,19.83,7.61,0.17,494,14.17,0,IPO,8
Startup_1758,South America,Biotech,2,11.84,69.34,45.24,200,1.5,0,IPO,8
Startup_1759,Europe,SaaS,2,2.14,80.89,2.73,71,14.7,0,Acquired,5
Startup_1760,Africa,SaaS,4,45.14,22.61,2.8,267,1.42,0,Operating,0
Startup_1761,USA,Edtech,3,15.76,3.47,1.44,376,14.78,0,Operating,10
Startup_1762,USA,Biotech,4,13.15,157.33,1.72,299,4.76,0,Operating,11
Startup_1763,South America,Fintech,1,42.32,34.37,6.97,231,11.78,0,Operating,12
Startup_1764,Africa,E-commerce,4,7.95,7.2,28.09,337,19.65,0,Operating,10
Startup_1765,Asia,AI,1,16.9,11.06,11.95,296,13.0,1,Operating,10
Startup_1766,Africa,Biotech,4,42.79,2.32,10.72,55,18.57,1,Operating,1
Startup_1767,USA,Fintech,1,8.4,61.87,4.49,296,10.4,1,Operating,5
Startup_1768,USA,SaaS,2,31.55,60.89,16.77,115,16.75,1,Operating,0
Startup_1769,Africa,SaaS,7,14.45,46.13,6.41,224,16.7,1,Operating,14
Startup_1770,Africa,AI,2,3.43,39.52,6.12,292,32.24,1,Operating,4
Startup_1771,USA,E-commerce,4,0.83,24.02,52.05,240,4.08,1,Operating,14
Startup_1772,Asia,Fintech,3,25.95,150.42,9.39,210,22.29,1,IPO,11
Startup_1773,South America,Fintech,2,6.07,80.6,20.26,424,10.88,0,Operating,14
Startup_1774,South America,E-commerce,2,33.83,119.09,7.44,167,7.26,1,Operating,2
Startup_1775,Africa,E-commerce,2,4.19,18.67,1.76,127,22.08,0,Closed,0
Startup_1776,South America,E-commerce,3,16.78,191.48,43.63,362,27.49,0,Acquired,10
Startup_1777,USA,SaaS,3,1.96,9.04,10.66,132,8.72,0,Acquired,4
Startup_1778,USA,AI,1,26.62,2.9,1.61,307,9.03,0,Operating,6
Startup_1779,Africa,Biotech,4,29.02,19.27,13.47,320,17.04,0,Operating,14
Startup_1780,Africa,E-commerce,4,49.67,11.24,5.78,457,24.27,0,Operating,5
Startup_1781,Africa,AI,4,16.48,36.44,17.28,394,18.21,1,IPO,0
Startup_1782,Asia,Edtech,3,2.25,21.55,3.24,400,28.34,0,IPO,9
Startup_1783,South America,Fintech,1,35.18,9.42,28.53,427,24.04,1,Closed,0
Startup_1784,Africa,Fintech,7,7.53,92.98,3.53,120,21.89,0,Acquired,3
Startup_1785,Europe,Healthtech,2,45.97,35.46,59.05,194,6.57,0,Closed,5
Startup_1786,Europe,Edtech,3,76.18,5.8,12.05,367,11.94,0,Operating,5
Startup_1787,USA,Biotech,2,2.84,3.92,35.5,181,6.49,1,Operating,0
Startup_1788,South America,E-commerce,3,1.73,24.16,12.88,16,9.79,1,IPO,1
Startup_1789,Africa,E-commerce,2,45.58,119.29,14.03,76,15.7,0,Operating,4
Startup_1790,Europe,Biotech,5,45.83,35.46,1.29,113,4.71,1,Closed,11
Startup_1791,South America,SaaS,1,17.6,7.49,0.15,342,12.82,1,Operating,12
Startup_1792,USA,Edtech,3,43.81,14.16,0.9,375,41.47,1,Operating,12
Startup_1793,Asia,E-commerce,2,53.33,2.54,5.75,150,27.75,0,Acquired,9
Startup_1794,South America,Healthtech,3,16.21,89.14,5.14,334,28.29,0,Operating,13
Startup_1795,South America,AI,1,23.2,145.99,2.03,202,18.7,0,Operating,9
Startup_1796,Asia,Fintech,2,19.02,4.05,0.44,265,27.49,0,Acquired,5
Startup_1797,South America,Edtech,2,3.84,9.5,11.78,113,30.6,1,IPO,0
Startup_1798,USA,Fintech,3,11.46,9.38,2.2,91,26.28,0,Operating,7
Startup_1799,USA,AI,3,22.88,81.41,38.42,93,37.4,0,Operating,3
Startup_1800,Asia,Edtech,2,18.85,91.4,1.09,267,8.52,0,Operating,8
Startup_1801,Africa,AI,3,4.84,27.17,4.52,303,17.01,0,Operating,8
Startup_1802,Europe,E-commerce,2,48.11,174.22,6.52,381,13.75,1,IPO,3
Startup_1803,Africa,Biotech,1,30.66,15.02,2.47,305,5.69,0,Operating,6
Startup_1804,South America,E-commerce,4,1.42,37.23,7.0,201,12.06,0,Operating,6
Startup_1805,Europe,Biotech,3,8.43,279.82,1.33,291,2.2,0,IPO,7
Startup_1806,Asia,E-commerce,1,108.24,87.75,0.02,386,22.31,1,Closed,1
Startup_1807,Asia,AI,6,9.88,33.39,11.98,151,28.63,1,Operating,0
Startup_1808,Europe,AI,0,21.78,5.74,17.99,119,5.6,0,Acquired,8
Startup_1809,USA,AI,3,2.12,117.35,8.55,488,35.54,0,IPO,5
Startup_1810,Europe,Fintech,3,7.45,39.06,2.59,48,16.42,0,Closed,13
Startup_1811,South America,AI,4,42.75,18.43,5.02,118,13.41,0,Closed,12
Startup_1812,USA,E-commerce,3,14.29,30.0,9.84,295,14.15,0,Closed,2
Startup_1813,Asia,Healthtech,5,34.87,18.62,0.33,175,3.68,0,Operating,6
Startup_1814,Europe,AI,6,0.15,40.04,0.99,253,16.11,0,Operating,14
Startup_1815,Africa,Healthtech,3,21.94,15.94,31.75,132,6.97,0,Operating,5
Startup_1816,Africa,Biotech,5,7.13,29.53,11.35,77,10.66,0,Acquired,11
